"Species","Survey.Name","Individuals","Independent","Site","Trail","Camera.Name","Paired","Latitude","Longitude","X","Y","Elevation","Elevation.Num","Habitat","Season","Camera.Start.Date","Camera.End.Date","Date","Time","Hour","Minute","Time.In.Radians","Daytime","Image.ID","Common"
"Sylvilagus dicei","Kamuk 2021 (July-February)",1,NA,"Kamuk","Kamuk",13,NA,9.2523088,-83.0564041,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2021-11-14","2021-12-21",2021-12-12,"18:09:35",NA,NA,NA,NA,"12120100.JPG","Dice's Cottontail"
"Sylvilagus dicei","Kamuk 2021 (July-February)",1,NA,"Kamuk","Kamuk",13,NA,9.2523088,-83.0564041,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2021-11-14","2021-12-21",2021-12-02,"23:39:07",NA,NA,NA,NA,"12020214.JPG","Dice's Cottontail"
"Tapirus bairdii","Kamuk 2021 (July-February)",1,NA,"Kamuk","Kamuk",3,NA,9.1561705,-83.0652655,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Wet","2021-07-19","2021-12-13",2021-07-19,"23:30:03",NA,NA,NA,NA,"07190080.JPG","Baird's Tapir"
"Tapirus bairdii","Kamuk 2021 (July-February)",1,NA,"Kamuk","Kamuk",3,NA,9.1561705,-83.0652655,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Wet","2021-07-19","2021-12-13",2021-07-19,"23:30:24",NA,NA,NA,NA,"07190103.JPG","Baird's Tapir"
"Tapirus bairdii","Kamuk 2021 (July-February)",1,NA,"Kamuk","Kamuk",5,NA,9.1789015,-83.0658431,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2021-12-13","2021-12-31",2021-12-30,"03:51:41",NA,NA,NA,NA,"12300128.JPG","Baird's Tapir"
"Tapirus bairdii","Kamuk 2021 (July-February)",1,NA,"Kamuk","Kamuk",5,NA,9.1789015,-83.0658431,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2021-12-13","2021-12-31",2021-12-30,"03:51:39",NA,NA,NA,NA,"12300127.JPG","Baird's Tapir"
"Tapirus bairdii","Kamuk 2021 (July-February)",1,NA,"Kamuk","Kamuk",3,NA,9.1561705,-83.0652655,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Wet","2021-07-19","2021-12-13",2021-07-19,"23:30:06",NA,NA,NA,NA,"07190084.JPG","Baird's Tapir"
"Tapirus bairdii","Kamuk 2021 (July-February)",1,NA,"Kamuk","Kamuk",3,NA,9.1561705,-83.0652655,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Wet","2021-07-19","2021-12-13",2021-07-19,"23:30:04",NA,NA,NA,NA,"07190081.JPG","Baird's Tapir"
"Tapirus bairdii","Kamuk 2021 (July-February)",2,NA,"Kamuk","Kamuk",5,NA,9.1789015,-83.0658431,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2021-12-13","2021-12-31",2021-12-24,"21:20:02",NA,NA,NA,NA,"12240079.JPG","Baird's Tapir"
"Tapirus bairdii","Kamuk 2021 (July-February)",1,NA,"Kamuk","Kamuk",11,NA,9.2371364,-83.0732342,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2021-12-23","2022-02-19",2022-01-20,"10:17:14",NA,NA,NA,NA,"01200370.JPG","Baird's Tapir"
"Tapirus bairdii","Kamuk 2021 (July-February)",1,NA,"Kamuk","Kamuk",11,NA,9.2371364,-83.0732342,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2021-12-23","2022-02-19",2022-01-20,"10:17:10",NA,NA,NA,NA,"01200369.JPG","Baird's Tapir"
"Tapirus bairdii","Kamuk 2021 (July-February)",1,NA,"Kamuk","Kamuk",3,NA,9.1561705,-83.0652655,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Wet","2021-07-19","2021-12-13",2021-07-19,"23:30:02",NA,NA,NA,NA,"07190079.JPG","Baird's Tapir"
"Tapirus bairdii","Kamuk 2021 (July-February)",1,NA,"Kamuk","Kamuk",12,NA,9.2436461,-83.0732536,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2021-12-14","2022-02-20",2022-01-27,"03:33:14",NA,NA,NA,NA,"01270670.JPG","Baird's Tapir"
"Tapirus bairdii","Kamuk 2021 (July-February)",1,NA,"Kamuk","Kamuk",3,NA,9.1561705,-83.0652655,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Wet","2021-07-19","2021-12-13",2021-07-19,"23:30:05",NA,NA,NA,NA,"07190082.JPG","Baird's Tapir"
"Tapirus bairdii","Kamuk 2021 (July-February)",1,NA,"Kamuk","Kamuk",3,NA,9.1561705,-83.0652655,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Wet","2021-07-19","2021-12-13",2021-07-19,"23:30:40",NA,NA,NA,NA,"07190120.JPG","Baird's Tapir"
"Tapirus bairdii","Kamuk 2021 (July-February)",1,NA,"Kamuk","Kamuk",12,NA,9.2436461,-83.0732536,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2021-12-14","2022-02-20",2022-01-27,"03:33:13",NA,NA,NA,NA,"01270669.JPG","Baird's Tapir"
"Tapirus bairdii","Kamuk 2021 (July-February)",1,NA,"Kamuk","Kamuk",3,NA,9.1561705,-83.0652655,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Wet","2021-07-19","2021-12-13",2021-07-19,"23:30:39",NA,NA,NA,NA,"07190119.JPG","Baird's Tapir"
"Tapirus bairdii","Kamuk 2021 (July-February)",1,NA,"Kamuk","Kamuk",11,NA,9.2371364,-83.0732342,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2021-12-23","2022-02-19",2022-01-23,"08:11:01",NA,NA,NA,NA,"01230457.JPG","Baird's Tapir"
"Tapirus bairdii","Kamuk 2021 (July-February)",1,NA,"Kamuk","Kamuk",5,NA,9.1789015,-83.0658431,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2021-12-13","2021-12-31",2021-12-28,"20:41:03",NA,NA,NA,NA,"12280096.JPG","Baird's Tapir"
"Tapirus bairdii","Kamuk 2021 (July-February)",1,NA,"Kamuk","Kamuk",3,NA,9.1561705,-83.0652655,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Wet","2021-07-19","2021-12-13",2021-07-19,"23:30:42",NA,NA,NA,NA,"07190121.JPG","Baird's Tapir"
"Tapirus bairdii","Kamuk 2021 (July-February)",1,NA,"Kamuk","Kamuk",3,NA,9.1561705,-83.0652655,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Wet","2021-07-19","2021-12-13",2021-07-19,"23:30:14",NA,NA,NA,NA,"07190092.JPG","Baird's Tapir"
"Tapirus bairdii","Kamuk 2021 (July-February)",1,NA,"Kamuk","Kamuk",3,NA,9.1561705,-83.0652655,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Wet","2021-07-19","2021-12-13",2021-07-19,"23:30:38",NA,NA,NA,NA,"07190118.JPG","Baird's Tapir"
"Tapirus bairdii","Kamuk 2021 (July-February)",1,NA,"Kamuk","Kamuk",3,NA,9.1561705,-83.0652655,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Wet","2021-07-19","2021-12-13",2021-07-19,"23:30:23",NA,NA,NA,NA,"07190101.JPG","Baird's Tapir"
"Tapirus bairdii","Kamuk 2021 (July-February)",1,NA,"Kamuk","Kamuk",3,NA,9.1561705,-83.0652655,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Wet","2021-07-19","2021-12-13",2021-07-19,"23:30:02",NA,NA,NA,NA,"07190077.JPG","Baird's Tapir"
"Tapirus bairdii","Kamuk 2021 (July-February)",1,NA,"Kamuk","Kamuk",5,NA,9.1789015,-83.0658431,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2021-12-13","2021-12-31",2021-12-31,"03:07:34",NA,NA,NA,NA,"12310142.JPG","Baird's Tapir"
"Tapirus bairdii","Kamuk 2021 (July-February)",1,NA,"Kamuk","Kamuk",3,NA,9.1561705,-83.0652655,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Wet","2021-07-19","2021-12-13",2021-07-19,"23:30:21",NA,NA,NA,NA,"07190100.JPG","Baird's Tapir"
"Tapirus bairdii","Kamuk 2021 (July-February)",1,NA,"Kamuk","Kamuk",12,NA,9.2436461,-83.0732536,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2021-12-14","2022-02-20",2022-01-03,"06:19:12",NA,NA,NA,NA,"01030276.JPG","Baird's Tapir"
"Tapirus bairdii","Kamuk 2021 (July-February)",1,NA,"Kamuk","Kamuk",12,NA,9.2436461,-83.0732536,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2021-12-14","2022-02-20",2022-01-03,"06:20:08",NA,NA,NA,NA,"01030305.JPG","Baird's Tapir"
"Tapirus bairdii","Kamuk 2021 (July-February)",1,NA,"Kamuk","Kamuk",5,NA,9.1789015,-83.0658431,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2021-12-13","2021-12-31",2021-12-30,"03:51:42",NA,NA,NA,NA,"12300129.JPG","Baird's Tapir"
"Tapirus bairdii","Kamuk 2021 (July-February)",1,NA,"Kamuk","Kamuk",3,NA,9.1561705,-83.0652655,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Wet","2021-07-19","2021-12-13",2021-07-19,"23:30:02",NA,NA,NA,NA,"07190078.JPG","Baird's Tapir"
"Tapirus bairdii","Kamuk 2021 (July-February)",1,NA,"Kamuk","Kamuk",5,NA,9.1789015,-83.0658431,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2021-12-13","2021-12-31",2021-12-27,"15:39:15",NA,NA,NA,NA,"12270091.JPG","Baird's Tapir"
"Tapirus bairdii","Kamuk 2021 (July-February)",1,NA,"Kamuk","Kamuk",3,NA,9.1561705,-83.0652655,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Wet","2021-07-19","2021-12-13",2021-07-19,"23:30:19",NA,NA,NA,NA,"07190098.JPG","Baird's Tapir"
"Tapirus bairdii","Kamuk 2021 (July-February)",1,NA,"Kamuk","Kamuk",5,NA,9.1789015,-83.0658431,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2021-12-13","2021-12-31",2021-12-28,"20:41:04",NA,NA,NA,NA,"12280097.JPG","Baird's Tapir"
"Tapirus bairdii","Kamuk 2021 (July-February)",1,NA,"Kamuk","Kamuk",6,NA,9.1871851,-83.0631191,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2021-12-13","2022-02-17",2022-01-26,"03:54:28",NA,NA,NA,NA,"01260675.JPG","Baird's Tapir"
"Tapirus bairdii","Kamuk 2021 (July-February)",1,NA,"Kamuk","Kamuk",3,NA,9.1561705,-83.0652655,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Wet","2021-07-19","2021-12-13",2021-08-26,"01:43:15",NA,NA,NA,NA,"08260278.JPG","Baird's Tapir"
"Tapirus bairdii","Kamuk 2021 (July-February)",1,NA,"Kamuk","Kamuk",3,NA,9.1561705,-83.0652655,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2021-07-19","2021-12-13",2021-11-16,"21:34:56",NA,NA,NA,NA,"11160637.JPG","Baird's Tapir"
"Tapirus bairdii","Kamuk 2021 (July-February)",1,NA,"Kamuk","Kamuk",5,NA,9.1789015,-83.0658431,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2021-12-13","2021-12-31",2021-12-31,"03:07:33",NA,NA,NA,NA,"12310141.JPG","Baird's Tapir"
"Tapirus bairdii","Kamuk 2021 (July-February)",1,NA,"Kamuk","Kamuk",3,NA,9.1561705,-83.0652655,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Wet","2021-07-19","2021-12-13",2021-07-19,"23:30:23",NA,NA,NA,NA,"07190102.JPG","Baird's Tapir"
"Tapirus bairdii","Kamuk 2021 (July-February)",1,NA,"Kamuk","Kamuk",11,NA,9.2371364,-83.0732342,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2021-12-23","2022-02-19",2022-02-02,"12:59:48",NA,NA,NA,NA,"02020589.JPG","Baird's Tapir"
"Tapirus bairdii","Kamuk 2021 (July-February)",1,NA,"Kamuk","Kamuk",3,NA,9.1561705,-83.0652655,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Wet","2021-07-19","2021-12-13",2021-07-19,"23:30:25",NA,NA,NA,NA,"07190104.JPG","Baird's Tapir"
"Tapirus bairdii","Kamuk 2021 (July-February)",1,NA,"Kamuk","Kamuk",12,NA,9.2436461,-83.0732536,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2021-12-14","2022-02-20",2022-01-03,"06:19:13",NA,NA,NA,NA,"01030277.JPG","Baird's Tapir"
"Tapirus bairdii","Kamuk 2021 (July-February)",1,NA,"Kamuk","Kamuk",3,NA,9.1561705,-83.0652655,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Wet","2021-07-19","2021-12-13",2021-07-19,"23:30:16",NA,NA,NA,NA,"07190094.JPG","Baird's Tapir"
"Tapirus bairdii","Kamuk 2021 (July-February)",1,NA,"Kamuk","Kamuk",3,NA,9.1561705,-83.0652655,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Wet","2021-07-19","2021-12-13",2021-07-19,"23:30:42",NA,NA,NA,NA,"07190122.JPG","Baird's Tapir"
"Tapirus bairdii","Kamuk 2021 (July-February)",1,NA,"Kamuk","Kamuk",3,NA,9.1561705,-83.0652655,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Wet","2021-07-19","2021-12-13",2021-07-19,"23:30:43",NA,NA,NA,NA,"07190123.JPG","Baird's Tapir"
"Tapirus bairdii","Kamuk 2021 (July-February)",1,NA,"Kamuk","Kamuk",5,NA,9.1789015,-83.0658431,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2021-12-13","2021-12-31",2021-12-30,"03:51:48",NA,NA,NA,NA,"12300132.JPG","Baird's Tapir"
"Tapirus bairdii","Kamuk 2021 (July-February)",1,NA,"Kamuk","Kamuk",3,NA,9.1561705,-83.0652655,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Wet","2021-07-19","2021-12-13",2021-07-19,"23:30:20",NA,NA,NA,NA,"07190099.JPG","Baird's Tapir"
"Tapirus bairdii","Kamuk 2021 (July-February)",1,NA,"Kamuk","Kamuk",12,NA,9.2436461,-83.0732536,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2021-12-14","2022-02-20",2022-01-03,"06:19:22",NA,NA,NA,NA,"01030283.JPG","Baird's Tapir"
"Tapirus bairdii","Kamuk 2021 (July-February)",1,NA,"Kamuk","Kamuk",11,NA,9.2371364,-83.0732342,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2021-12-23","2022-02-19",2022-01-23,"08:10:59",NA,NA,NA,NA,"01230456.JPG","Baird's Tapir"
"Tapirus bairdii","Kamuk 2021 (July-February)",1,NA,"Kamuk","Kamuk",12,NA,9.2436461,-83.0732536,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2021-12-14","2022-02-20",2022-01-03,"06:19:05",NA,NA,NA,NA,"01030272.JPG","Baird's Tapir"
"Tapirus bairdii","Kamuk 2021 (July-February)",1,NA,"Kamuk","Kamuk",5,NA,9.1789015,-83.0658431,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2021-12-13","2021-12-31",2021-12-28,"20:41:06",NA,NA,NA,NA,"12280098.JPG","Baird's Tapir"
"Tapirus bairdii","Kamuk 2021 (July-February)",1,NA,"Kamuk","Kamuk",6,NA,9.1871851,-83.0631191,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2021-12-13","2022-02-17",2022-01-26,"03:54:00",NA,NA,NA,NA,"01260651.JPG","Baird's Tapir"
"Tapirus bairdii","Kamuk 2021 (July-February)",1,NA,"Kamuk","Kamuk",6,NA,9.1871851,-83.0631191,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2021-12-13","2022-02-17",2022-01-26,"03:54:01",NA,NA,NA,NA,"01260652.JPG","Baird's Tapir"
"Tapirus bairdii","Kamuk 2021 (July-February)",1,NA,"Kamuk","Kamuk",11,NA,9.2371364,-83.0732342,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2021-12-23","2022-02-19",2022-01-20,"10:17:09",NA,NA,NA,NA,"01200368.JPG","Baird's Tapir"
"Tapirus bairdii","Kamuk 2021 (July-February)",1,NA,"Kamuk","Kamuk",12,NA,9.2436461,-83.0732536,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2021-12-14","2022-02-20",2022-01-03,"06:20:07",NA,NA,NA,NA,"01030304.JPG","Baird's Tapir"
"Tapirus bairdii","Kamuk 2021 (July-February)",1,NA,"Kamuk","Kamuk",6,NA,9.1871851,-83.0631191,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2021-12-13","2022-02-17",2022-01-26,"03:54:03",NA,NA,NA,NA,"01260654.JPG","Baird's Tapir"
"Tapirus bairdii","Kamuk 2021 (July-February)",1,NA,"Kamuk","Kamuk",5,NA,9.1789015,-83.0658431,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2021-12-13","2021-12-31",2021-12-30,"03:51:43",NA,NA,NA,NA,"12300130.JPG","Baird's Tapir"
"Tapirus bairdii","Kamuk 2021 (July-February)",1,NA,"Kamuk","Kamuk",5,NA,9.1789015,-83.0658431,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2021-12-13","2021-12-31",2021-12-30,"03:51:47",NA,NA,NA,NA,"12300131.JPG","Baird's Tapir"
"Tapirus bairdii","Kamuk 2021 (July-February)",1,NA,"Kamuk","Kamuk",3,NA,9.1561705,-83.0652655,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Wet","2021-07-19","2021-12-13",2021-07-19,"23:30:18",NA,NA,NA,NA,"07190097.JPG","Baird's Tapir"
"Tapirus bairdii","Kamuk 2021 (July-February)",1,NA,"Kamuk","Kamuk",12,NA,9.2436461,-83.0732536,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2021-12-14","2022-02-20",2022-01-03,"06:19:17",NA,NA,NA,NA,"01030282.JPG","Baird's Tapir"
"Tapirus bairdii","Kamuk 2021 (July-February)",1,NA,"Kamuk","Kamuk",3,NA,9.1561705,-83.0652655,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Wet","2021-07-19","2021-12-13",2021-07-19,"23:30:07",NA,NA,NA,NA,"07190083.JPG","Baird's Tapir"
"Tapirus bairdii","Kamuk 2021 (July-February)",1,NA,"Kamuk","Kamuk",12,NA,9.2436461,-83.0732536,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2021-12-14","2022-02-20",2022-01-03,"06:19:24",NA,NA,NA,NA,"01030284.JPG","Baird's Tapir"
"Tapirus bairdii","Kamuk 2021 (July-February)",1,NA,"Kamuk","Kamuk",6,NA,9.1871851,-83.0631191,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2021-12-13","2022-02-17",2022-01-26,"03:54:30",NA,NA,NA,NA,"01260676.JPG","Baird's Tapir"
"Tapirus bairdii","Kamuk 2021 (July-February)",1,NA,"Kamuk","Kamuk",3,NA,9.1561705,-83.0652655,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2021-07-19","2021-12-13",2021-11-16,"21:34:55",NA,NA,NA,NA,"11160636.JPG","Baird's Tapir"
"Tapirus bairdii","Kamuk 2021 (July-February)",1,NA,"Kamuk","Kamuk",3,NA,9.1561705,-83.0652655,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Wet","2021-07-19","2021-12-13",2021-07-19,"23:30:11",NA,NA,NA,NA,"07190088.JPG","Baird's Tapir"
"Tapirus bairdii","Kamuk 2021 (July-February)",1,NA,"Kamuk","Kamuk",3,NA,9.1561705,-83.0652655,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Wet","2021-07-19","2021-12-13",2021-07-19,"23:30:11",NA,NA,NA,NA,"07190089.JPG","Baird's Tapir"
"Tapirus bairdii","Kamuk 2021 (July-February)",1,NA,"Kamuk","Kamuk",6,NA,9.1871851,-83.0631191,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2021-12-13","2022-02-17",2022-01-26,"03:54:17",NA,NA,NA,NA,"01260665.JPG","Baird's Tapir"
"Tapirus bairdii","Kamuk 2021 (July-February)",1,NA,"Kamuk","Kamuk",3,NA,9.1561705,-83.0652655,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Wet","2021-07-19","2021-12-13",2021-07-19,"23:30:12",NA,NA,NA,NA,"07190090.JPG","Baird's Tapir"
"Tapirus bairdii","Kamuk 2021 (July-February)",1,NA,"Kamuk","Kamuk",3,NA,9.1561705,-83.0652655,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Wet","2021-07-19","2021-12-13",2021-07-19,"23:30:13",NA,NA,NA,NA,"07190091.JPG","Baird's Tapir"
"Tapirus bairdii","Kamuk 2021 (July-February)",1,NA,"Kamuk","Kamuk",6,NA,9.1871851,-83.0631191,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2021-12-13","2022-02-17",2022-01-26,"03:54:04",NA,NA,NA,NA,"01260655.JPG","Baird's Tapir"
"Tapirus bairdii","Kamuk 2021 (July-February)",1,NA,"Kamuk","Kamuk",6,NA,9.1871851,-83.0631191,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2021-12-13","2022-02-17",2022-01-26,"03:54:05",NA,NA,NA,NA,"01260656.JPG","Baird's Tapir"
"Tapirus bairdii","Kamuk 2021 (July-February)",1,NA,"Kamuk","Kamuk",6,NA,9.1871851,-83.0631191,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2021-12-13","2022-02-17",2022-01-26,"03:54:06",NA,NA,NA,NA,"01260657.JPG","Baird's Tapir"
"Tapirus bairdii","Kamuk 2021 (July-February)",1,NA,"Kamuk","Kamuk",6,NA,9.1871851,-83.0631191,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2021-12-13","2022-02-17",2022-01-26,"03:54:07",NA,NA,NA,NA,"01260658.JPG","Baird's Tapir"
"Tapirus bairdii","Kamuk 2021 (July-February)",1,NA,"Kamuk","Kamuk",6,NA,9.1871851,-83.0631191,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2021-12-13","2022-02-17",2022-01-26,"03:54:26",NA,NA,NA,NA,"01260672.JPG","Baird's Tapir"
"Tapirus bairdii","Kamuk 2021 (July-February)",1,NA,"Kamuk","Kamuk",12,NA,9.2436461,-83.0732536,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2021-12-14","2022-02-20",2022-01-03,"06:19:04",NA,NA,NA,NA,"01030270.JPG","Baird's Tapir"
"Tapirus bairdii","Kamuk 2021 (July-February)",1,NA,"Kamuk","Kamuk",12,NA,9.2436461,-83.0732536,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2021-12-14","2022-02-20",2022-01-03,"06:19:04",NA,NA,NA,NA,"01030271.JPG","Baird's Tapir"
"Tapirus bairdii","Kamuk 2021 (July-February)",1,NA,"Kamuk","Kamuk",3,NA,9.1561705,-83.0652655,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Wet","2021-07-19","2021-12-13",2021-07-19,"23:30:09",NA,NA,NA,NA,"07190087.JPG","Baird's Tapir"
"Tapirus bairdii","Kamuk 2021 (July-February)",1,NA,"Kamuk","Kamuk",3,NA,9.1561705,-83.0652655,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2021-07-19","2021-12-13",2021-12-13,"07:04:03",NA,NA,NA,NA,"12130778.JPG","Baird's Tapir"
"Tapirus bairdii","Kamuk 2021 (July-February)",1,NA,"Kamuk","Kamuk",5,NA,9.1789015,-83.0658431,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2021-12-13","2021-12-31",2021-12-28,"20:41:07",NA,NA,NA,NA,"12280099.JPG","Baird's Tapir"
"Tapirus bairdii","Kamuk 2021 (July-February)",1,NA,"Kamuk","Kamuk",3,NA,9.1561705,-83.0652655,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2021-07-19","2021-12-13",2021-12-13,"07:04:05",NA,NA,NA,NA,"12130780.JPG","Baird's Tapir"
"Tapirus bairdii","Kamuk 2021 (July-February)",1,NA,"Kamuk","Kamuk",11,NA,9.2371364,-83.0732342,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2021-12-23","2022-02-19",2022-02-02,"12:59:50",NA,NA,NA,NA,"02020591.JPG","Baird's Tapir"
"Tapirus bairdii","Kamuk 2021 (July-February)",1,NA,"Kamuk","Kamuk",3,NA,9.1561705,-83.0652655,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Wet","2021-07-19","2021-12-13",2021-07-19,"23:30:26",NA,NA,NA,NA,"07190105.JPG","Baird's Tapir"
"Tapirus bairdii","Kamuk 2021 (July-February)",1,NA,"Kamuk","Kamuk",12,NA,9.2436461,-83.0732536,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2021-12-14","2022-02-20",2022-01-03,"06:19:14",NA,NA,NA,NA,"01030278.JPG","Baird's Tapir"
"Tapirus bairdii","Kamuk 2021 (July-February)",1,NA,"Kamuk","Kamuk",3,NA,9.1561705,-83.0652655,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Wet","2021-07-19","2021-12-13",2021-07-19,"23:30:18",NA,NA,NA,NA,"07190095.JPG","Baird's Tapir"
"Tapirus bairdii","Kamuk 2021 (July-February)",1,NA,"Kamuk","Kamuk",3,NA,9.1561705,-83.0652655,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Wet","2021-07-19","2021-12-13",2021-07-19,"23:30:18",NA,NA,NA,NA,"07190096.JPG","Baird's Tapir"
"Tapirus bairdii","Kamuk 2021 (July-February)",1,NA,"Kamuk","Kamuk",12,NA,9.2436461,-83.0732536,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2021-12-14","2022-02-20",2022-01-03,"06:19:17",NA,NA,NA,NA,"01030281.JPG","Baird's Tapir"
"Tapirus bairdii","Kamuk 2021 (July-February)",1,NA,"Kamuk","Kamuk",3,NA,9.1561705,-83.0652655,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Wet","2021-07-19","2021-12-13",2021-07-19,"23:30:31",NA,NA,NA,NA,"07190111.JPG","Baird's Tapir"
"Tapirus bairdii","Kamuk 2021 (July-February)",1,NA,"Kamuk","Kamuk",6,NA,9.1871851,-83.0631191,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2021-12-13","2022-02-17",2022-01-26,"03:54:27",NA,NA,NA,NA,"01260673.JPG","Baird's Tapir"
"Tapirus bairdii","Kamuk 2021 (July-February)",1,NA,"Kamuk","Kamuk",6,NA,9.1871851,-83.0631191,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2021-12-13","2022-02-17",2022-01-26,"03:54:27",NA,NA,NA,NA,"01260674.JPG","Baird's Tapir"
"Tapirus bairdii","Kamuk 2021 (July-February)",1,NA,"Kamuk","Kamuk",12,NA,9.2436461,-83.0732536,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Dry","2021-12-14","2022-02-20",2022-01-03,"06:19:25",NA,NA,NA,NA,"01030285.JPG","Baird's Tapir"
"Tapirus bairdii","Kamuk 2021 (July-February)",1,NA,"Kamuk","Kamuk",3,NA,9.1561705,-83.0652655,NA,NA,NA,NA,"Tropical Montane Cloud Forest","Wet","2021-07-19","2021-12-13",2021-07-19,"23:30:34",NA,NA,NA,NA,"07190114.JPG","Baird's Tapir"
